transaction_id,customer_id,product_id,transaction_date,quantity,campaign_id,category,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,gross_margin,marketing_channel,return_flag
TX004688,CUST00828,PROD045,2025-06-16,2,CAMP010,Sports,54.960294979301686,70.32487375153862,0.13,18.284467175400042,122.3652803276772,109.92058995860337,12.444690369073825,PaidSearch,0
TX004689,CUST00890,PROD031,2024-02-23,2,CAMP028,Clothing,133.13940417960356,167.7280883626418,0.09,30.191055905275526,305.2651208200081,266.2788083592071,38.986312460801,Email,0
TX004690,CUST00653,PROD025,2023-11-23,2,,Clothing,115.77475874504223,211.36271856240958,0.19,80.31783305371565,342.4076040711035,231.54951749008447,110.85808658101902,,0
TX004691,CUST02456,PROD002,2023-07-14,3,CAMP013,Clothing,32.75188981510106,40.401216356643545,0.18,21.816656832587512,99.38699223734312,98.25566944530317,1.1313227920399527,Organic,0
TX004692,CUST02334,PROD010,2025-06-11,4,CAMP025,Sports,157.91801721171606,211.28685007854025,0.08,67.61179202513289,777.5356082890281,631.6720688468642,145.86353944216387,PaidSearch,0
TX004693,CUST01922,PROD010,2023-09-12,4,CAMP023,Sports,157.91801721171606,204.66326064528266,0.11,90.05183468392437,728.6012078972062,631.6720688468642,96.92913905034197,Organic,0
TX004694,CUST00851,PROD026,2023-03-20,3,CAMP012,Home,150.27614699087846,261.71660200746277,0.18,141.32696508402987,643.8228409383584,450.82844097263535,192.994399965723,Affiliate,0
TX004695,CUST00111,PROD005,2025-05-24,3,CAMP002,Electronics,180.92637298073987,224.81120547948169,0.06,40.4660169863067,633.9675994521383,542.7791189422196,91.18848050991869,PaidSearch,0
TX004696,CUST00620,PROD022,2023-04-08,2,CAMP020,Sports,44.698774748089214,50.136758729270994,0.08,8.021881396683359,92.25163606185863,89.39754949617843,2.8540865656802055,Organic,0
TX004697,CUST00793,PROD004,2023-05-30,1,CAMP016,Clothing,56.923428368741874,81.78774580410828,0.16,13.086039328657325,68.70170647545096,56.923428368741874,11.778278106709088,Organic,0
TX004698,CUST02098,PROD034,2025-02-24,1,CAMP014,Office,127.53117832370192,175.30242371801822,0.14,24.542339320522554,150.76008439749566,127.53117832370192,23.228906073793738,Affiliate,0
TX004699,CUST01158,PROD007,2025-03-24,2,CAMP002,Office,189.22892125608846,275.8833224492202,0.01,5.5176664489844045,546.248978449456,378.4578425121769,167.79113593727908,PaidSearch,1
TX004700,CUST00588,PROD050,2025-04-29,3,CAMP016,Electronics,126.54635083921251,225.05435381409916,0.02,13.50326122884595,661.6598002134515,379.63905251763754,282.02074769581395,Organic,0
TX004701,CUST02644,PROD017,2024-03-22,4,CAMP004,Electronics,79.3590376715943,88.17822482875683,0.17,59.961192883554645,292.75170643147266,317.4361506863772,-24.68444425490452,PaidSearch,0
TX004702,CUST02718,PROD011,2023-05-03,1,CAMP013,Office,34.892777543588466,39.566205961165096,0.01,0.39566205961165096,39.170543901553444,34.892777543588466,4.277766357964978,Organic,0
TX004703,CUST01310,PROD050,2024-09-01,1,CAMP001,Electronics,126.54635083921251,168.31679166996042,0.18,30.297022500592874,138.01976916936755,126.54635083921251,11.473418330155042,Organic,0
TX004704,CUST01958,PROD008,2024-11-06,3,CAMP009,Electronics,108.8437929295871,206.8345141392315,0.05,31.025177120884724,589.4783652968098,326.5313787887613,262.9469865080485,Social,0
TX004705,CUST02362,PROD028,2024-07-11,2,CAMP021,Sports,155.37025241029488,194.54951070194156,0.12,46.69188256846597,342.40713883541713,310.74050482058976,31.666634014827366,Affiliate,0
TX004706,CUST02654,PROD044,2023-12-25,4,CAMP018,Office,18.29557645547162,36.54237985159337,0.11,16.078647134701082,130.0908722716724,73.18230582188647,56.90856644978592,PaidSearch,0
TX004707,CUST00297,PROD033,2023-08-27,2,,Electronics,134.25890206984718,245.03905167075348,0.08,39.20624826732056,450.8718550741864,268.51780413969436,182.35405093449202,,0
TX004708,CUST01630,PROD025,2025-01-11,2,,Clothing,115.77475874504223,174.88042407354322,0.01,3.4976084814708646,346.2632396656156,231.54951749008447,114.7137221755311,,0
TX004709,CUST00569,PROD021,2025-03-15,2,CAMP020,Electronics,105.70143463511448,187.41667910761993,0.04,14.993334328609594,359.84002388663026,211.40286927022896,148.4371546164013,Organic,0
TX004710,CUST01188,PROD012,2025-01-25,2,CAMP002,Clothing,124.18186704952447,194.58474153585522,0.12,46.70033796860525,342.4691451031052,248.36373409904894,94.10541100405624,PaidSearch,0
TX004711,CUST00832,PROD026,2024-06-13,1,CAMP004,Home,150.27614699087846,241.85338477101402,0.09,21.76680462939126,220.08658014162276,150.27614699087846,69.8104331507443,PaidSearch,0
TX004712,CUST00610,PROD029,2024-11-13,3,CAMP007,Clothing,92.2257455245568,149.65421626726786,0.08,35.91701190414428,413.0456368976593,276.67723657367037,136.3684003239889,Organic,0
TX004713,CUST00016,PROD038,2025-05-21,4,CAMP022,Office,185.41251192719344,312.20657296577986,0.02,24.97652583726239,1223.849766025857,741.6500477087737,482.19971831708324,Affiliate,0
TX004714,CUST01370,PROD035,2024-10-30,1,CAMP020,Electronics,68.8709521831232,79.52444626487419,0.07,5.566711238541194,73.957735026333,68.8709521831232,5.086782843209804,Organic,0
TX004715,CUST00072,PROD037,2023-07-23,4,,Electronics,27.277735483477816,45.14051404109279,0.11,19.86182617808083,160.70022998629034,109.11094193391126,51.589288052379075,,1
TX004716,CUST00270,PROD046,2024-10-19,4,CAMP004,Sports,179.0523081561222,312.4917075416568,0.02,24.999336603332544,1224.9674935632947,716.2092326244888,508.75826093880596,PaidSearch,0
TX004717,CUST00287,PROD044,2025-09-17,1,CAMP020,Office,18.29557645547162,25.241507087211993,0.01,0.25241507087211995,24.98909201633987,18.29557645547162,6.693515560868253,Organic,0
TX004718,CUST00066,PROD045,2023-05-23,1,,Sports,54.960294979301686,108.86100754221604,0.1,10.886100754221605,97.97490678799444,54.960294979301686,43.014611808692756,,0
TX004719,CUST00880,PROD045,2023-07-06,4,,Sports,54.960294979301686,67.60119455918148,0.11,29.74452560603985,240.66025263068607,219.84117991720674,20.81907271347933,,0
TX004720,CUST00068,PROD029,2024-05-02,4,CAMP021,Clothing,92.2257455245568,177.01793643470722,0.05,35.403587286941445,672.6681584518874,368.9029820982272,303.7651763536602,Affiliate,0
TX004721,CUST01217,PROD049,2023-05-02,3,CAMP014,Office,192.21459343486353,328.4571559131359,0.07,68.97600274175855,916.3954649976492,576.6437803045906,339.7516846930587,Affiliate,0
TX004722,CUST01403,PROD024,2023-12-16,1,,Office,131.10687632962487,222.60414048486996,0.16,35.6166624775792,186.98747800729075,131.10687632962487,55.88060167766588,,0
TX004723,CUST00974,PROD015,2023-04-10,1,CAMP022,Clothing,39.42010950784321,74.4417387254743,0.17,12.655095583330631,61.78664314214366,39.42010950784321,22.366533634300453,Affiliate,0
TX004724,CUST00508,PROD006,2023-10-11,4,CAMP030,Home,183.05660186277527,338.39043283068395,0.07,94.74932119259151,1258.8124101301444,732.2264074511011,526.5860026790433,PaidSearch,0
TX004725,CUST02885,PROD032,2025-08-06,4,CAMP029,Sports,13.488092959852551,19.030228816787776,0.07,5.328464068700578,70.79245119845052,53.952371839410205,16.840079359040317,Email,0
TX004726,CUST01126,PROD044,2024-06-10,2,CAMP029,Office,18.29557645547162,31.739766533901978,0.17,10.791520621526674,52.688012446277284,36.59115291094324,16.096859535334048,Email,0
TX004727,CUST00886,PROD034,2024-01-19,4,CAMP007,Office,127.53117832370192,146.09236245273,0.19,111.0301954640748,473.33925434684517,510.1247132948077,-36.785458947962525,Organic,0
TX004728,CUST02842,PROD036,2024-07-08,4,,Home,26.300914130903003,39.914703591007836,0.06,9.57952886184188,150.07928550218946,105.20365652361201,44.87562897857745,,0
TX004729,CUST02470,PROD020,2025-03-11,3,CAMP013,Clothing,24.141399503317977,46.93086940029535,0.16,22.526817312141766,118.26579088874428,72.42419850995392,45.84159237879035,Organic,0
TX004730,CUST01988,PROD012,2025-06-16,4,CAMP013,Clothing,124.18186704952447,167.2332991843642,0.1,66.89331967374568,602.0398770637112,496.7274681980979,105.31240886561329,Organic,0
TX004731,CUST00775,PROD035,2023-07-06,2,CAMP014,Electronics,68.8709521831232,78.85542964329123,0.05,7.885542964329123,149.82531632225334,137.7419043662464,12.083411956006955,Affiliate,0
TX004732,CUST02526,PROD049,2023-01-08,2,CAMP006,Office,192.21459343486353,312.281533937168,0.14,87.43882950240705,537.1242383719289,384.42918686972706,152.6950515022018,Affiliate,0
TX004733,CUST00926,PROD038,2024-09-15,1,CAMP016,Office,185.41251192719344,263.2097082693261,0.09,23.68887374423935,239.52083452508674,185.41251192719344,54.108322597893306,Organic,0
TX004734,CUST00120,PROD017,2024-06-28,2,CAMP021,Electronics,79.3590376715943,114.41312476494984,0.05,11.441312476494986,217.3849370534047,158.7180753431886,58.666861710216125,Affiliate,0
TX004735,CUST01939,PROD027,2024-02-23,1,CAMP016,Clothing,73.76575640577124,119.81118752584976,0.02,2.396223750516995,117.41496377533277,73.76575640577124,43.64920736956152,Organic,0
TX004736,CUST00488,PROD017,2025-07-02,4,CAMP005,Electronics,79.3590376715943,131.69078005811332,0.17,89.54973043951706,437.2133897929362,317.4361506863772,119.77723910655902,PaidSearch,0
TX004737,CUST02126,PROD011,2023-03-31,2,CAMP024,Office,34.892777543588466,52.11549555192697,0.18,18.761578398693707,85.46941270516024,69.78555508717693,15.683857617983307,Social,0
TX004738,CUST00441,PROD039,2024-05-10,3,CAMP001,Clothing,140.96307103290906,219.4505080277098,0.01,6.583515240831294,651.7680088422981,422.88921309872717,228.8787957435709,Organic,1
TX004739,CUST00462,PROD002,2024-10-22,3,CAMP010,Clothing,32.75188981510106,65.30498158944926,0.13,25.46894281988521,170.44600194846257,98.25566944530317,72.1903325031594,PaidSearch,0
TX004740,CUST00612,PROD002,2025-08-17,2,,Clothing,32.75188981510106,64.24064280907821,0.03,3.8544385685446922,124.62684704961173,65.50377963020212,59.12306741940961,,0
TX004741,CUST01318,PROD029,2025-07-12,1,,Clothing,92.2257455245568,160.15787993773176,0.13,20.82052439190513,139.33735554582663,92.2257455245568,47.111610021269826,,0
TX004742,CUST01660,PROD045,2024-12-24,1,CAMP015,Sports,54.960294979301686,68.44379066754797,0.18,12.319882320158635,56.12390834738934,54.960294979301686,1.1636133680876526,Organic,0
TX004743,CUST00917,PROD024,2023-04-26,1,CAMP011,Office,131.10687632962487,186.69148195604689,0.05,9.334574097802344,177.35690785824454,131.10687632962487,46.25003152861967,Social,0
TX004744,CUST02657,PROD024,2024-11-15,2,CAMP009,Office,131.10687632962487,248.4186086877369,0.07,34.77860521628317,462.05861215919066,262.21375265924974,199.84485949994092,Social,0
TX004745,CUST00006,PROD016,2023-01-20,4,CAMP002,Office,44.75535593279609,66.29205053171597,0.16,42.42691234029822,222.74128978656566,179.02142373118437,43.71986605538129,PaidSearch,0
TX004746,CUST00681,PROD031,2025-06-09,4,CAMP030,Clothing,133.13940417960356,260.930716246948,0.15,156.5584297481688,887.1644352396232,532.5576167184142,354.606818521209,PaidSearch,0
TX004747,CUST02943,PROD049,2023-05-12,4,CAMP016,Office,192.21459343486353,295.90890864673764,0.08,94.69085076695605,1088.9447838199944,768.8583737394541,320.0864100805403,Organic,0
TX004748,CUST02319,PROD043,2023-10-19,1,CAMP001,Electronics,168.75862396722326,316.52236230323985,0.17,53.808801591550775,262.71356071168907,168.75862396722326,93.95493674446581,Organic,0
TX004749,CUST01644,PROD009,2023-12-20,2,CAMP006,Sports,138.64781910889243,156.92728755560827,0.18,56.49382352001898,257.3607515911976,277.29563821778487,-19.934886626587286,Affiliate,0
TX004750,CUST02859,PROD027,2023-08-25,3,CAMP011,Clothing,73.76575640577124,109.96610406163046,0.09,29.690848096640224,300.2074640882512,221.29726921731373,78.91019487093746,Social,0
TX004751,CUST02607,PROD041,2024-08-11,4,,Electronics,77.7774021686922,134.5732352157603,0.01,5.382929408630412,532.9100114544108,311.1096086747688,221.80040277964196,,0
TX004752,CUST00099,PROD014,2023-08-11,4,CAMP017,Electronics,104.53755584385792,196.2387444003898,0.1,78.49549776015593,706.4594798414033,418.15022337543166,288.30925646597166,Email,0
TX004753,CUST00526,PROD045,2024-03-11,1,,Sports,54.960294979301686,90.61136773391758,0.15,13.591705160087637,77.01966257382993,54.960294979301686,22.059367594528247,,1
TX004754,CUST02242,PROD025,2024-09-29,4,CAMP025,Clothing,115.77475874504223,145.40566694725572,0.04,23.264906711560915,558.357761077462,463.09903498016894,95.25872609729305,PaidSearch,0
TX004755,CUST01181,PROD043,2023-02-08,2,CAMP022,Electronics,168.75862396722326,320.1713503625075,0.02,12.806854014500301,627.5358467105146,337.5172479344465,290.01859877606813,Affiliate,0
TX004756,CUST01690,PROD044,2023-11-23,4,CAMP026,Office,18.29557645547162,29.590018449800322,0.06,7.101604427952077,111.2584693712492,73.18230582188647,38.07616354936273,PaidSearch,0
TX004757,CUST01139,PROD022,2023-07-28,1,CAMP027,Sports,44.698774748089214,53.51410456019403,0.0,0.0,53.51410456019403,44.698774748089214,8.815329812104814,Email,0
TX004758,CUST00396,PROD035,2023-04-16,2,CAMP009,Electronics,68.8709521831232,104.5090597047555,0.14,29.262536717331542,179.75558269217947,137.7419043662464,42.013678325933085,Social,0
TX004759,CUST00770,PROD033,2024-10-13,1,CAMP005,Electronics,134.25890206984718,232.14022763826415,0.03,6.964206829147924,225.17602080911624,134.25890206984718,90.91711873926906,PaidSearch,0
TX004760,CUST01827,PROD027,2023-09-06,3,CAMP018,Clothing,73.76575640577124,111.0848979564954,0.14,46.65565714172807,286.5990367277581,221.29726921731373,65.30176751044439,PaidSearch,0
TX004761,CUST01546,PROD040,2024-07-20,4,CAMP022,Electronics,34.14949661644067,64.32778571757954,0.05,12.86555714351591,244.44558572680228,136.5979864657627,107.84759926103959,Affiliate,0
TX004762,CUST02928,PROD026,2024-09-21,2,CAMP012,Home,150.27614699087846,222.60779587468696,0.2,89.04311834987479,356.17247339949915,300.5522939817569,55.620179417742236,Affiliate,1
TX004763,CUST02793,PROD019,2025-05-11,2,CAMP022,Clothing,128.40276066111556,208.6682791733167,0.11,45.90702141812967,371.42953692850375,256.80552132223113,114.62401560627262,Affiliate,0
TX004764,CUST00683,PROD045,2024-11-18,4,CAMP006,Sports,54.960294979301686,70.90171498544696,0.01,2.8360685994178785,280.77079134236993,219.84117991720674,60.92961142516319,Affiliate,0
TX004765,CUST01557,PROD039,2023-12-20,3,CAMP027,Clothing,140.96307103290906,220.10223627731074,0.15,99.04600632478981,561.2607025071424,422.88921309872717,138.3714894084152,Email,0
TX004766,CUST00015,PROD045,2024-04-14,3,CAMP015,Sports,54.960294979301686,71.47979762020866,0.08,17.155151428850075,197.28424143177588,164.88088493790505,32.40335649387083,Organic,0
TX004767,CUST02416,PROD026,2024-12-25,4,CAMP017,Home,150.27614699087846,195.75999294110497,0.12,93.96479661173038,689.0751751526896,601.1045879635138,87.97058718917572,Email,0
TX004768,CUST02686,PROD006,2023-09-22,4,CAMP003,Home,183.05660186277527,247.47646946127261,0.19,188.0821167905672,801.8237610545233,732.2264074511011,69.59735360342222,Email,0
TX004769,CUST02901,PROD003,2024-10-13,4,CAMP010,Electronics,162.50468638892175,185.21948431349801,0.1,74.08779372539921,666.7901435285928,650.018745555687,16.77139797290579,PaidSearch,0
TX004770,CUST01237,PROD006,2025-09-03,1,CAMP025,Home,183.05660186277527,228.26767931053104,0.16,36.522828689684964,191.74485062084608,183.05660186277527,8.688248758070813,PaidSearch,0
TX004771,CUST02748,PROD028,2024-04-08,2,CAMP021,Sports,155.37025241029488,230.24699337521386,0.06,27.62963920502566,432.86434754540204,310.74050482058976,122.12384272481228,Affiliate,0
TX004772,CUST00005,PROD003,2025-04-16,2,CAMP009,Electronics,162.50468638892175,197.9233057441841,0.14,55.41852560837155,340.4280858799966,325.0093727778435,15.418713102153106,Social,1
TX004773,CUST02279,PROD013,2025-04-30,4,CAMP024,Clothing,16.516601247629218,20.151017835516754,0.02,1.6120814268413404,78.99198991522567,66.06640499051687,12.9255849247088,Social,0
TX004774,CUST01909,PROD013,2024-03-16,1,,Clothing,16.516601247629218,32.556511012219225,0.18,5.860171982199461,26.696339030019764,16.516601247629218,10.179737782390546,,0
TX004775,CUST01426,PROD013,2023-10-11,1,CAMP003,Clothing,16.516601247629218,24.517038530050055,0.04,0.9806815412020022,23.536356988848052,16.516601247629218,7.019755741218834,Email,0
TX004776,CUST01608,PROD001,2025-02-23,2,,Office,103.1853283798305,150.9972232872022,0.06,18.119666794464262,283.8747797799401,206.370656759661,77.50412302027914,,0
TX004777,CUST02634,PROD040,2024-06-17,3,CAMP012,Electronics,34.14949661644067,45.79318033323741,0.19,26.102112789945323,111.2774282097669,102.44848984932202,8.82893836044488,Affiliate,0
TX004778,CUST00169,PROD037,2025-07-19,4,CAMP029,Electronics,27.277735483477816,42.58606728167947,0.03,5.110328073801536,165.23394105291635,109.11094193391126,56.12299911900509,Email,0
TX004779,CUST02809,PROD031,2024-01-04,4,CAMP021,Clothing,133.13940417960356,217.8770978707784,0.05,43.57541957415569,827.9329719089579,532.5576167184142,295.3753551905437,Affiliate,0
TX004780,CUST00792,PROD017,2024-11-29,1,,Electronics,79.3590376715943,117.16306197056257,0.12,14.059567436467507,103.10349453409506,79.3590376715943,23.74445686250077,,0
TX004781,CUST01000,PROD009,2024-12-19,2,,Sports,138.64781910889243,201.653223777487,0.2,80.6612895109948,322.6451580439792,277.29563821778487,45.34951982619435,,0
TX004782,CUST00152,PROD045,2024-10-20,1,,Sports,54.960294979301686,95.10241590723801,0.14,13.314338227013323,81.78807768022469,54.960294979301686,26.827782700923002,,0
TX004783,CUST02272,PROD013,2024-05-09,3,CAMP020,Clothing,16.516601247629218,32.28663611093449,0.02,1.9371981666560691,94.92271016614738,49.549803742887654,45.37290642325973,Organic,0
TX004784,CUST00504,PROD037,2025-08-03,2,CAMP003,Electronics,27.277735483477816,51.55600746026511,0.15,15.46680223807953,87.64521268245068,54.55547096695563,33.089741715495045,Email,0
TX004785,CUST01574,PROD014,2023-06-03,4,CAMP004,Electronics,104.53755584385792,126.15155692649562,0.09,45.41456049353842,459.19166721244403,418.15022337543166,41.041443837012366,PaidSearch,0
TX004786,CUST02092,PROD011,2024-09-11,2,CAMP017,Office,34.892777543588466,58.86683049033757,0.2,23.54673219613503,94.18692878454011,69.78555508717693,24.401373697363184,Email,0
TX004787,CUST02745,PROD025,2023-11-12,2,CAMP017,Clothing,115.77475874504223,128.08657669287618,0.13,33.30250994014781,222.87064344560454,231.54951749008447,-8.678874044479926,Email,0
TX004788,CUST00504,PROD031,2023-10-27,4,CAMP019,Clothing,133.13940417960356,222.31386042231026,0.11,97.81809858581651,791.4373431034245,532.5576167184142,258.87972638501026,Affiliate,0
TX004789,CUST02978,PROD014,2024-03-15,3,CAMP004,Electronics,104.53755584385792,158.6794617384261,0.11,52.36422237368062,423.67416284159776,313.6126675315737,110.06149531002404,PaidSearch,0
TX004790,CUST00843,PROD007,2025-09-21,1,CAMP029,Office,189.22892125608846,291.7913271805249,0.13,37.932872533468235,253.85845464705665,189.22892125608846,64.62953339096819,Email,0
TX004791,CUST00351,PROD024,2025-03-21,3,CAMP017,Office,131.10687632962487,213.60234454517473,0.15,96.12105504532863,544.6859785901956,393.3206289888746,151.36534960132104,Email,0
TX004792,CUST02071,PROD049,2023-05-31,3,CAMP022,Office,192.21459343486353,339.9103347373468,0.02,20.394620084240806,999.3363841277994,576.6437803045906,422.69260382320886,Affiliate,0
TX004793,CUST01660,PROD036,2025-08-27,3,CAMP002,Home,26.300914130903003,46.197871870598,0.03,4.15780846835382,134.4358071434402,78.902742392709,55.5330647507312,PaidSearch,0
TX004794,CUST00598,PROD042,2024-02-10,2,CAMP012,Electronics,122.57176884130332,139.735631941156,0.06,16.768275832938716,262.70298804937323,245.14353768260665,17.559450366766583,Affiliate,0
TX004795,CUST01067,PROD042,2023-06-24,3,CAMP011,Electronics,122.57176884130332,216.07502342903143,0.1,64.82250702870942,583.4025632583848,367.71530652391,215.68725673447483,Social,0
TX004796,CUST02514,PROD047,2023-02-24,2,CAMP029,Electronics,11.741454534925133,21.684521936860712,0.06,2.6021426324232855,40.766901241298136,23.482909069850265,17.28399217144787,Email,0
TX004797,CUST00040,PROD044,2025-02-17,2,CAMP020,Office,18.29557645547162,21.247665817297328,0.04,1.6998132653837863,40.79551836921087,36.59115291094324,4.204365458267631,Organic,0
TX004798,CUST02351,PROD041,2023-11-07,1,CAMP005,Electronics,77.7774021686922,108.16129526148984,0.19,20.55064609968307,87.61064916180678,77.7774021686922,9.833246993114571,PaidSearch,0
TX004799,CUST00175,PROD003,2023-06-03,1,CAMP025,Electronics,162.50468638892175,294.5978669927819,0.01,2.945978669927819,291.6518883228541,162.50468638892175,129.14720193393237,PaidSearch,0
TX004800,CUST00999,PROD047,2025-06-15,3,,Electronics,11.741454534925133,18.126412120098564,0.19,10.332054908456183,44.047181451839506,35.2243636047754,8.822817847064108,,0
TX004801,CUST01485,PROD044,2024-05-14,2,CAMP012,Office,18.29557645547162,31.567223510892028,0.18,11.36420046392113,51.770246557862926,36.59115291094324,15.17909364691969,Affiliate,0
TX004802,CUST02669,PROD026,2025-09-22,4,CAMP028,Home,150.27614699087846,233.2412374145795,0.14,130.61509295216453,802.3498567061534,601.1045879635138,201.2452687426396,Email,0
TX004803,CUST01217,PROD047,2024-05-15,2,,Electronics,11.741454534925133,23.252778965936745,0.01,0.4650555793187349,46.04050235255475,23.482909069850265,22.557593282704488,,0
TX004804,CUST02292,PROD026,2023-07-09,1,CAMP006,Home,150.27614699087846,291.9225007368831,0.05,14.596125036844155,277.3263757000389,150.27614699087846,127.05022870916045,Affiliate,0
TX004805,CUST00836,PROD001,2024-05-20,4,CAMP019,Office,103.1853283798305,139.61291891547978,0.2,111.69033513238384,446.7613405295353,412.741313519322,34.02002701021331,Affiliate,0
TX004806,CUST02328,PROD015,2023-05-29,2,CAMP012,Clothing,39.42010950784321,57.05258019611631,0.18,20.538928870601872,93.56623152163075,78.84021901568642,14.72601250594434,Affiliate,0
TX004807,CUST01060,PROD011,2023-01-08,3,CAMP025,Office,34.892777543588466,51.92782925005378,0.19,29.598862672530657,126.1846250776307,104.6783326307654,21.506292446865302,PaidSearch,0
TX004808,CUST02605,PROD037,2024-10-21,2,CAMP013,Electronics,27.277735483477816,32.56372143906623,0.2,13.025488575626492,52.101954302505966,54.55547096695563,-2.4535166644496655,Organic,0
TX004809,CUST00898,PROD007,2024-11-15,4,CAMP017,Office,189.22892125608846,276.9682130558453,0.01,11.078728522233812,1096.7941237011473,756.9156850243538,339.8784386767935,Email,0
TX004810,CUST01564,PROD012,2024-08-15,3,CAMP012,Clothing,124.18186704952447,223.19989795726724,0.11,73.65596632589819,595.9437275459036,372.5456011485734,223.3981263973302,Affiliate,0
TX004811,CUST01047,PROD038,2024-08-13,4,CAMP003,Office,185.41251192719344,345.27641331666484,0.17,234.78796105533212,1146.3176922113273,741.6500477087737,404.66764450255357,Email,0
TX004812,CUST02767,PROD003,2024-04-13,1,CAMP024,Electronics,162.50468638892175,308.35580726584396,0.06,18.501348435950636,289.8544588298933,162.50468638892175,127.34977244097155,Social,0
TX004813,CUST00932,PROD042,2023-11-17,1,CAMP008,Electronics,122.57176884130332,136.43501588865433,0.09,12.27915142997889,124.15586445867544,122.57176884130332,1.584095617372114,Affiliate,0
TX004814,CUST02139,PROD026,2024-07-25,2,CAMP026,Home,150.27614699087846,271.98862069358313,0.06,32.63863448322997,511.3386069039363,300.5522939817569,210.78631292217938,PaidSearch,0
TX004815,CUST02438,PROD030,2024-03-26,2,CAMP008,Electronics,101.9950546812934,158.33354449648579,0.01,3.1666708899297156,313.50041810304185,203.9901093625868,109.51030874045506,Affiliate,0
TX004816,CUST02598,PROD032,2024-08-29,1,,Sports,13.488092959852551,17.33952659481296,0.01,0.1733952659481296,17.16613132886483,13.488092959852551,3.6780383690122775,,0
TX004817,CUST02979,PROD036,2025-04-03,4,,Home,26.300914130903003,40.73671055325301,0.0,0.0,162.94684221301205,105.20365652361201,57.743185689400036,,0
TX004818,CUST01252,PROD045,2023-05-08,4,CAMP001,Sports,54.960294979301686,102.21704833660664,0.11,44.97550126810692,363.8926920783196,219.84117991720674,144.05151216111287,Organic,0
TX004819,CUST01226,PROD037,2024-09-25,3,CAMP003,Electronics,27.277735483477816,40.66631448070325,0.12,14.63987321305317,107.35907022905658,81.83320645043345,25.525863778623133,Email,0
TX004820,CUST01374,PROD018,2023-10-14,3,CAMP001,Home,92.16306167613557,183.5349009369029,0.06,33.036282168642515,517.5684206420661,276.4891850284067,241.07923561365942,Organic,0
TX004821,CUST01062,PROD001,2025-05-02,3,CAMP015,Office,103.1853283798305,170.77325244251895,0.17,87.09435874568467,425.22539858187224,309.5559851394915,115.66941344238074,Organic,1
TX004822,CUST02781,PROD021,2023-03-28,1,CAMP020,Electronics,105.70143463511448,162.86342831340212,0.18,29.315417096412382,133.54801121698975,105.70143463511448,27.84657658187527,Organic,1
TX004823,CUST00500,PROD028,2025-06-12,1,CAMP003,Sports,155.37025241029488,212.14260402479167,0.03,6.36427812074375,205.7783259040479,155.37025241029488,50.40807349375302,Email,0
TX004824,CUST01723,PROD048,2023-03-22,1,CAMP015,Office,48.26582953083861,53.57246231884556,0.01,0.5357246231884556,53.0367376956571,48.26582953083861,4.7709081648184934,Organic,0
TX004825,CUST02919,PROD016,2024-06-17,2,CAMP021,Office,44.75535593279609,73.82366964210792,0.06,8.85884035705295,138.7884989271629,89.51071186559219,49.277787061570706,Affiliate,1
TX004826,CUST02565,PROD048,2023-09-09,4,CAMP023,Office,48.26582953083861,78.17838391965192,0.14,43.77989499500508,268.9336406836026,193.06331812335443,75.87032256024818,Organic,0
TX004827,CUST02116,PROD028,2023-07-09,1,,Sports,155.37025241029488,243.17509679089156,0.1,24.317509679089156,218.8575871118024,155.37025241029488,63.48733470150751,,0
TX004828,CUST01764,PROD022,2025-04-03,3,CAMP018,Sports,44.698774748089214,70.79990946539104,0.1,21.239972839617312,191.1597555565558,134.09632424426763,57.063431312288174,PaidSearch,0
TX004829,CUST02171,PROD019,2024-08-20,3,CAMP017,Clothing,128.40276066111556,238.72257774809276,0.03,21.485031997328345,694.6827012469499,385.2082819833467,309.47441926360324,Email,0
TX004830,CUST01709,PROD048,2024-04-28,1,,Office,48.26582953083861,66.85700327344402,0.07,4.679990229141082,62.17701304430294,48.26582953083861,13.91118351346433,,0
TX004831,CUST00336,PROD001,2024-01-14,1,CAMP026,Office,103.1853283798305,164.60418173137595,0.19,31.27479452896143,133.32938720241452,103.1853283798305,30.14405882258403,PaidSearch,0
TX004832,CUST01177,PROD031,2024-03-31,4,CAMP022,Clothing,133.13940417960356,227.9283841996925,0.07,63.8199475759139,847.893589222856,532.5576167184142,315.33597250444177,Affiliate,0
TX004833,CUST00779,PROD042,2025-05-28,3,,Electronics,122.57176884130332,157.97503503444977,0.12,56.87101261240192,417.0540924909474,367.71530652391,49.33878596703744,,0
TX004834,CUST01186,PROD034,2023-01-08,4,CAMP011,Office,127.53117832370192,246.43327491989746,0.01,9.857330996795898,975.8757686827939,510.1247132948077,465.75105538798624,Social,0
TX004835,CUST01934,PROD046,2023-11-14,1,CAMP027,Sports,179.0523081561222,315.7426794809078,0.01,3.1574267948090777,312.5852526860987,179.0523081561222,133.53294452997653,Email,0
TX004836,CUST01467,PROD040,2023-11-30,4,,Electronics,34.14949661644067,39.20245625665626,0.08,12.544786002130005,144.26503902449505,136.5979864657627,7.667052558732365,,0
TX004837,CUST02471,PROD006,2023-08-18,2,CAMP018,Home,183.05660186277527,343.88940518497213,0.12,82.5334572443933,605.245353125551,366.11320372555053,239.13214940000046,PaidSearch,0
